1.00000000E-05	-4.36031040E+02	-4.08176240E+02	-3.79136710E+02	-3.48702960E+02	-3.16591860E+02	-2.82403320E+02	-2.45536580E+02	-2.05007220E+02	-1.58962190E+02	-1.02862060E+02	-4.35871620E+00
2.00000000E-05	-2.82754340E+02	-2.64669410E+02	-2.45816540E+02	-2.26059980E+02	-2.05216280E+02	-1.83026210E+02	-1.59100580E+02	-1.32801840E+02	-1.02930230E+02	-6.65491210E+01	-4.21894460E+00
3.00000000E-05	-2.19476420E+02	-2.05425340E+02	-1.90778440E+02	-1.75430410E+02	-1.59238980E+02	-1.42003100E+02	-1.23421000E+02	-1.02998400E+02	-7.98055520E+01	-5.15684840E+01	-4.13427650E+00
4.00000000E-05	-1.83373590E+02	-1.71624280E+02	-1.59377380E+02	-1.46544970E+02	-1.33008250E+02	-1.18599410E+02	-1.03066580E+02	-8.59972770E+01	-6.66159580E+01	-4.30273060E+01	-4.07279980E+00
5.00000000E-05	-1.59515780E+02	-1.49287740E+02	-1.38627040E+02	-1.27457240E+02	-1.15675100E+02	-1.03134750E+02	-8.96173090E+01	-7.47644320E+01	-5.79025510E+01	-3.73869500E+01	-4.02426950E+00
6.00000000E-05	-1.42347870E+02	-1.33214670E+02	-1.23695530E+02	-1.13722300E+02	-1.03202920E+02	-9.20073310E+01	-7.99404180E+01	-6.66827940E+01	-5.16343600E+01	-3.33310010E+01	-3.98404630E+00
7.00000000E-05	-1.29284020E+02	-1.20984020E+02	-1.12333660E+02	-1.03271090E+02	-9.37127390E+01	-8.35406080E+01	-7.25776640E+01	-6.05341940E+01	-4.68660600E+01	-3.02467800E+01	-3.94962380E+00
8.00000000E-05	-1.18942070E+02	-1.11301760E+02	-1.03339260E+02	-9.49976930E+01	-8.62002530E+01	-7.68384660E+01	-6.67496290E+01	-5.56675400E+01	-4.30924040E+01	-2.78068650E+01	-3.91948980E+00
9.00000000E-05	-1.10509790E+02	-1.03407430E+02	-9.60058370E+01	-8.82522260E+01	-8.00752820E+01	-7.13743110E+01	-6.19983020E+01	-5.17002350E+01	-4.00165070E+01	-2.58188750E+01	-3.89266030E+00
1.00000000E-04	-1.03475600E+02	-9.68220360E+01	-8.98884190E+01	-8.26253460E+01	-7.49660940E+01	-6.68164630E+01	-5.80352000E+01	-4.83913000E+01	-3.74513820E+01	-2.41616540E+01	-3.86845780E+00
2.00000000E-04	-6.71506160E+01	-6.28160230E+01	-5.83004810E+01	-5.35721540E+01	-4.85880830E+01	-4.32876810E+01	-3.75802340E+01	-3.13177310E+01	-2.42236000E+01	-1.56313630E+01	-3.70416620E+00
3.00000000E-04	-5.21613020E+01	-4.87848470E+01	-4.52684510E+01	-4.15875600E+01	-3.77090690E+01	-3.35863400E+01	-2.91496540E+01	-2.42855350E+01	-1.87828310E+01	-1.21377530E+01	-3.60363580E+00
4.00000000E-04	-4.36130850E+01	-4.07837330E+01	-3.78378900E+01	-3.47551730E+01	-3.15081250E+01	-2.80581080E+01	-2.43474600E+01	-2.02825630E+01	-1.56900080E+01	-1.01605750E+01	-3.53012430E+00
5.00000000E-04	-3.79666940E+01	-3.54991760E+01	-3.29306990E+01	-3.02436470E+01	-2.74143130E+01	-2.44093750E+01	-2.11791880E+01	-1.76433700E+01	-1.36537390E+01	-8.86487380E+00	-3.47176800E+00
6.00000000E-04	-3.39054010E+01	-3.16984660E+01	-2.94017750E+01	-2.69997120E+01	-2.44712790E+01	-2.17870020E+01	-1.89030430E+01	-1.57486260E+01	-1.21939480E+01	-7.94055550E+00	-3.42317330E+00
7.00000000E-04	-3.08163470E+01	-2.88078640E+01	-2.67181690E+01	-2.45331740E+01	-2.22339540E+01	-1.97939770E+01	-1.71738600E+01	-1.43101960E+01	-1.10873560E+01	-7.24354070E+00	-3.38141660E+00
8.00000000E-04	-2.83719930E+01	-2.65207420E+01	-2.45950580E+01	-2.25820700E+01	-2.04645000E+01	-1.82181610E+01	-1.58072160E+01	-1.31741550E+01	-1.02147190E+01	-6.69696480E+00	-3.34472940E+00
9.00000000E-04	-2.63798800E+01	-2.46569320E+01	-2.28650930E+01	-2.09924850E+01	-1.90231830E+01	-1.69349210E+01	-1.46947780E+01	-1.22500940E+01	-9.50602010E+00	-6.25575170E+00	-3.31195770E+00
