1.00000000E-05	-3.18309890E+04	-2.86476030E+04	-2.54642330E+04	-2.22808810E+04	-1.90975510E+04	-1.59142500E+04	-1.27309870E+04	-9.54778210E+03	-6.36195230E+03	-3.17871990E+03	-2.35252160E+00
2.00000000E-05	-1.59154940E+04	-1.43237030E+04	-1.27319260E+04	-1.11401680E+04	-9.54843120E+03	-7.95672340E+03	-6.36505450E+03	-4.77106170E+03	-3.17920650E+03	-1.58756770E+03	-2.30633570E+00
3.00000000E-05	-1.06103300E+04	-9.54908020E+03	-8.48784590E+03	-7.42662960E+03	-6.36543560E+03	-5.30427010E+03	-4.24110260E+03	-3.17969300E+03	-2.11838000E+03	-1.05728360E+03	-2.27775790E+00
4.00000000E-05	-7.95774710E+03	-7.16177440E+03	-6.36581660E+03	-5.56987690E+03	-4.77395940E+03	-3.97636980E+03	-3.18017950E+03	-2.38404650E+03	-1.58801010E+03	-7.92190250E+02	-2.25671410E+00
5.00000000E-05	-6.36619770E+03	-5.72939410E+03	-5.09260550E+03	-4.45583490E+03	-3.81908650E+03	-3.18066610E+03	-2.54364500E+03	-1.90668110E+03	-1.26981390E+03	-6.33163220E+02	-2.23992320E+00
6.00000000E-05	-5.30516470E+03	-4.77447600E+03	-4.24380230E+03	-3.71314660E+03	-3.18115260E+03	-2.65020760E+03	-2.11930150E+03	-1.58845250E+03	-1.05770020E+03	-5.27164460E+02	-2.22588460E+00
7.00000000E-05	-4.54728400E+03	-4.09239320E+03	-3.63751740E+03	-3.18265960E+03	-2.72646340E+03	-2.27131640E+03	-1.81620810E+03	-1.36115700E+03	-9.06202550E+02	-4.51464780E+02	-2.21378160E+00
8.00000000E-05	-3.97887350E+03	-3.58083220E+03	-3.18280600E+03	-2.78377730E+03	-2.38545110E+03	-1.98715360E+03	-1.58889490E+03	-1.19069330E+03	-7.92588480E+02	-3.94700300E+02	-2.20311820E+00
9.00000000E-05	-3.53677640E+03	-3.18295240E+03	-2.82914330E+03	-2.47433180E+03	-2.12022290E+03	-1.76614260E+03	-1.41210100E+03	-1.05811670E+03	-7.04229080E+02	-3.50558140E+02	-2.19356980E+00
1.00000000E-04	-3.18309880E+03	-2.86464920E+03	-2.54621460E+03	-2.22677760E+03	-1.90804310E+03	-1.58933730E+03	-1.27067020E+03	-9.52060390E+02	-6.33547230E+02	-3.15250810E+02	-2.18491200E+00
2.00000000E-04	-1.59154920E+03	-1.43229870E+03	-1.27238290E+03	-1.11282530E+03	-9.53289940E+02	-7.93783180E+02	-6.34315250E+02	-4.74904550E+02	-3.15590610E+02	-1.56493670E+02	-2.12499920E+00
3.00000000E-04	-1.06103260E+03	-9.54859610E+02	-8.48021300E+02	-7.41541150E+02	-6.35083260E+02	-5.28653990E+02	-4.22263570E+02	-3.15930400E+02	-2.09694060E+02	-1.03674990E+02	-2.08731890E+00
4.00000000E-04	-7.95774300E+02	-7.15805270E+02	-6.35851260E+02	-5.55915260E+02	-4.76001530E+02	-3.96116430E+02	-3.16270190E+02	-2.36481230E+02	-1.56789170E+02	-7.73146620E+01	-2.05925340E+00
5.00000000E-04	-6.36619250E+02	-5.72579940E+02	-5.08555640E+02	-4.44549350E+02	-3.80565350E+02	-3.16609980E+02	-2.52693480E+02	-1.88834300E+02	-1.25072070E+02	-6.15276840E+01	-2.03665630E+00
6.00000000E-04	-5.30515850E+02	-4.77098490E+02	-4.23696130E+02	-3.70311810E+02	-3.16949760E+02	-2.63616350E+02	-2.10321840E+02	-1.57084660E+02	-1.03944510E+02	-5.10224830E+01	-2.01761910E+00
7.00000000E-04	-4.54727680E+02	-4.08898940E+02	-3.63085230E+02	-3.17289540E+02	-2.71516130E+02	-2.25771380E+02	-1.80065520E+02	-1.34417040E+02	-8.88656470E+01	-4.35326660E+01	-2.00109780E+00
8.00000000E-04	-3.97886520E+02	-3.57750410E+02	-3.17629310E+02	-2.77526240E+02	-2.37445460E+02	-1.97393340E+02	-1.57380140E+02	-1.17424330E+02	-7.75656880E+01	-3.79257390E+01	-1.98645590E+00
9.00000000E-04	-3.53676710E+02	-3.17969080E+02	-2.82276460E+02	-2.46601880E+02	-2.10949590E+02	-1.75325970E+02	-1.39741280E+02	-1.04214010E+02	-6.87839780E+01	-3.35729260E+01	-1.97327510E+00
1.00000000E-03	-3.18308840E+02	-2.86144700E+02	-2.53995580E+02	-2.21864500E+02	-1.89755720E+02	-1.57675610E+02	-1.25634450E+02	-9.36507350E+01	-6.17643290E+01	-3.00971910E+01	-1.96126530E+00
2.00000000E-03	-1.59152850E+02	-1.42948450E+02	-1.26759080E+02	-1.10587790E+02	-9.44388510E+01	-7.83186620E+01	-6.22375560E+01	-4.62141790E+01	-3.02888250E+01	-1.45857140E+01	-1.87653920E+00
3.00000000E-03	-1.06100150E+02	-9.52268400E+01	-8.43685910E+01	-7.35284450E+01	-6.27106990E+01	-5.19217840E+01	-4.11720930E+01	-3.04804170E+01	-1.98874980E+01	-9.51997760E+00	-1.82167880E+00
4.00000000E-03	-7.95732830E+01	-7.13709770E+01	-6.31837600E+01	-5.50146780E+01	-4.68680460E+01	-3.87503250E+01	-3.06719710E+01	-2.26519220E+01	-1.47313840E+01	-7.03960540E+00	-1.77994350E+00
5.00000000E-03	-6.36567410E+01	-5.70603020E+01	-5.04789740E+01	-4.39158140E+01	-3.73751540E+01	-3.08634860E+01	-2.43913280E+01	-1.79777710E+01	-1.16645040E+01	-5.58358290E+00	-1.74575680E+00
6.00000000E-03	-5.30453640E+01	-4.75216750E+01	-4.20131210E+01	-3.65227670E+01	-3.10549630E+01	-2.56162330E+01	-2.02171580E+01	-1.48769850E+01	-9.63790490E+00	-4.63501700E+00	-1.71652800E+00
7.00000000E-03	-4.54655100E+01	-4.07096250E+01	-3.59688970E+01	-3.12464040E+01	-2.65465100E+01	-2.18757720E+01	-1.72448370E+01	-1.26731100E+01	-8.20330200E+00	-3.97383440E+00	-1.69082850E+00
8.00000000E-03	-3.97803580E+01	-3.56014930E+01	-3.14378090E+01	-2.72923920E+01	-2.31696260E+01	-1.90760970E+01	-1.50225200E+01	-1.10284630E+01	-7.13717920E+00	-3.49073380E+00	-1.66778180E+00
9.00000000E-03	-3.53583400E+01	-3.16291790E+01	-2.79152220E+01	-2.42195650E+01	-2.05466090E+01	-1.69029750E+01	-1.32994420E+01	-9.75574640E+00	-6.31570550E+00	-3.12541930E+00	-1.64680890E+00
1.00000000E-02	-3.18205160E+01	-2.84518480E+01	-2.50984070E+01	-2.17632990E+01	-1.84509440E+01	-1.51679930E+01	-1.19252960E+01	-8.74275940E+00	-5.66478850E+00	-2.84199820E+00	-1.62750610E+00
