1.00000000E-05	-4.36104660E+07	-3.65869360E+07	-3.00655460E+07	-2.40664660E+07	-1.86135680E+07	-1.37358100E+07	-9.46951460E+06	-5.86246170E+06	-2.98237110E+06	-9.39174760E+05	-1.20238870E+00
2.00000000E-05	-1.37362200E+07	-1.15239230E+07	-9.46979660E+06	-7.58019440E+06	-5.86263630E+06	-4.32624430E+06	-2.98245980E+06	-1.84633490E+06	-9.39202660E+05	-2.95696290E+05	-1.19398320E+00
3.00000000E-05	-6.98835490E+06	-5.86281080E+06	-4.81774090E+06	-3.85637810E+06	-2.98254850E+06	-2.20089350E+06	-1.51723460E+06	-9.39230550E+05	-4.77736370E+05	-1.50375480E+05	-1.18858750E+00
4.00000000E-05	-4.32650180E+06	-3.62965730E+06	-2.98263720E+06	-2.38744340E+06	-1.84644470E+06	-1.36251480E+06	-9.39258450E+05	-5.81417640E+05	-2.95713810E+05	-9.30599360E+04	-1.18451620E+00
5.00000000E-05	-2.98272600E+06	-2.50230300E+06	-2.05623130E+06	-1.64589110E+06	-1.27291560E+06	-9.39286340E+05	-6.47488480E+05	-4.00791760E+05	-2.03830680E+05	-6.41303120E+04	-1.18120690E+00
6.00000000E-05	-2.20108980E+06	-1.84655450E+06	-1.51736990E+06	-1.21455470E+06	-9.39314240E+05	-6.93110900E+05	-4.77778880E+05	-2.95731330E+05	-1.50388810E+05	-4.73055630E+04	-1.17839800E+00
7.00000000E-05	-1.70236600E+06	-1.42815420E+06	-1.17355030E+06	-9.39342130E+05	-7.26462080E+05	-5.36041270E+05	-3.69498460E+05	-2.28700280E+05	-1.16292680E+05	-3.65722880E+04	-1.17594520E+00
8.00000000E-05	-1.36267680E+06	-1.14317530E+06	-9.39370020E+05	-7.51891670E+05	-5.81486640E+05	-4.29060440E+05	-2.95748850E+05	-1.83046250E+05	-9.30709200E+04	-2.92628790E+04	-1.17376000E+00
9.00000000E-05	-1.11977770E+06	-9.39397920E+05	-7.71917220E+05	-6.17853900E+05	-4.77821380E+05	-3.52563840E+05	-2.43014710E+05	-1.50402150E+05	-7.64671260E+04	-2.40370560E+04	-1.17178390E+00
1.00000000E-04	-9.39425810E+05	-7.88094110E+05	-6.47584550E+05	-5.18332020E+05	-4.00851160E+05	-2.95766370E+05	-2.03860840E+05	-1.26165030E+05	-6.41397580E+04	-2.01575370E+04	-1.16997610E+00
2.00000000E-04	-2.95853970E+05	-2.48182500E+05	-2.03921150E+05	-1.63207010E+05	-1.26202300E+05	-9.31038720E+04	-6.41586500E+04	-3.96915830E+04	-2.01634340E+04	-6.32294320E+03	-1.15704030E+00
3.00000000E-04	-1.50495510E+05	-1.26239570E+05	-1.03719270E+05	-8.30043880E+04	-6.41775420E+04	-4.73389560E+04	-3.26143830E+04	-2.01693310E+04	-1.02385450E+04	-3.20368850E+03	-1.14851140E+00
4.00000000E-04	-9.31587920E+04	-7.81401220E+04	-6.41964340E+04	-5.13709650E+04	-3.97149000E+04	-2.92903440E+04	-2.01752280E+04	-1.24721360E+04	-6.32660390E+03	-1.97537950E+03	-1.14195420E+00
5.00000000E-04	-6.42153260E+04	-5.38601110E+04	-4.42463050E+04	-3.54037390E+04	-2.73677280E+04	-2.01811250E+04	-1.38977100E+04	-8.58828690E+03	-4.35332990E+03	-1.35637150E+03	-1.13654440E+00
6.00000000E-04	-4.73806990E+04	-3.97382170E+04	-3.26430810E+04	-2.61173230E+04	-2.01870220E+04	-1.48838320E+04	-1.02474760E+04	-6.33026470E+03	-3.20644710E+03	-9.96934950E+02	-1.13189500E+00
7.00000000E-04	-3.66399590E+04	-3.07284240E+04	-2.52403940E+04	-2.01929190E+04	-1.56061880E+04	-1.15047020E+04	-7.91921570E+03	-4.89023250E+03	-2.47525920E+03	-7.67992530E+02	-1.12779080E+00
8.00000000E-04	-2.93246750E+04	-2.45921760E+04	-2.01988170E+04	-1.61582550E+04	-1.24866630E+04	-9.20367310E+03	-6.33392550E+03	-3.90987910E+03	-1.97763060E+03	-6.12325670E+02	-1.12409880E+00
9.00000000E-04	-2.40940870E+04	-2.02047140E+04	-1.65941430E+04	-1.32736080E+04	-1.02564080E+04	-7.55868890E+03	-5.20072050E+03	-3.20920570E+03	-1.62207780E+03	-5.01206840E+02	-1.12073090E+00
1.00000000E-03	-2.02106110E+04	-1.69472870E+04	-1.39179580E+04	-1.11320550E+04	-8.60074580E+03	-6.33758640E+03	-4.35959870E+03	-2.68921060E+03	-1.35829060E+03	-4.18844490E+02	-1.11762520E+00
2.00000000E-03	-6.35589100E+03	-5.32701480E+03	-4.37213650E+03	-3.49424830E+03	-2.69689510E+03	-1.98438420E+03	-1.36212910E+03	-8.37274110E+02	-4.19996990E+02	-1.26994510E+02	-1.09468070E+00
3.00000000E-03	-3.22851720E+03	-2.70457990E+03	-2.21843970E+03	-1.77162970E+03	-1.36596780E+03	-1.00366400E+03	-6.87499430E+02	-4.21149550E+02	-2.09864240E+02	-6.23012930E+01	-1.07881670E+00
4.00000000E-03	-1.99564100E+03	-1.67097710E+03	-1.36980660E+03	-1.09308540E+03	-8.41947930E+02	-6.17774090E+02	-4.22302170E+02	-2.57833280E+02	-1.27662520E+02	-3.72525230E+01	-1.06619140E+00
5.00000000E-03	-1.37364560E+03	-1.14962460E+03	-9.41864300E+02	-7.51028660E+02	-5.77905660E+02	-4.23454840E+02	-2.88886090E+02	-1.75803530E+02	-8.65100350E+01	-2.48435070E+01	-1.05547850E+00
6.00000000E-03	-1.01207650E+03	-8.46622200E+02	-6.93214900E+02	-5.52348020E+02	-4.24607580E+02	-3.10707700E+02	-2.11549740E+02	-1.28330610E+02	-6.27729830E+01	-1.77629890E+01	-1.04604700E+00
7.00000000E-03	-7.81521910E+02	-6.53452510E+02	-5.34737210E+02	-4.25760380E+02	-3.26978750E+02	-2.38949320E+02	-1.62375840E+02	-9.81942810E+01	-4.77551730E+01	-1.33332020E+01	-1.03754220E+00
8.00000000E-03	-6.24585830E+02	-5.21991030E+02	-4.26913240E+02	-3.39662330E+02	-2.60606690E+02	-1.90195960E+02	-1.28998790E+02	-7.77726410E+01	-3.76132730E+01	-1.03761530E+01	-1.02974290E+00
9.00000000E-03	-5.12437070E+02	-4.28066160E+02	-3.49896540E+02	-2.78184650E+02	-2.13235540E+02	-1.55421790E+02	-1.05215110E+02	-6.32447870E+01	-3.04234510E+01	-8.30491450E+00	-1.02250140E+00
1.00000000E-02	-4.29219140E+02	-3.58385310E+02	-2.92774320E+02	-2.32602810E+02	-1.78128660E+02	-1.29667050E+02	-8.76174430E+01	-5.25135370E+01	-2.51313380E+01	-6.79932130E+00	-1.01571320E+00
1.50000000E-02	-2.16608000E+02	-1.80454490E+02	-1.47009770E+02	-1.16387960E+02	-8.87252470E+01	-6.41887300E+01	-4.29912470E+01	-2.54193380E+01	-1.18950580E+01	-3.16249460E+00	-9.86435000E-01
2.00000000E-02	-1.33009650E+02	-1.10566980E+02	-8.98334390E+01	-7.08821280E+01	-5.38005300E+01	-3.86963540E+01	-2.57075030E+01	-1.50210650E+01	-6.91635660E+00	-1.90322940E+00	-9.61985160E-01
2.50000000E-02	-9.09420140E+01	-7.54362150E+01	-6.11309440E+01	-4.80783110E+01	-3.63408500E+01	-2.59958300E+01	-1.71426910E+01	-9.91740740E+00	-4.52594930E+00	-1.36161520E+00	-9.40377900E-01
3.00000000E-02	-6.65504960E+01	-5.50885770E+01	-4.45290670E+01	-3.49117070E+01	-2.62843180E+01	-1.87062060E+01	-1.22540860E+01	-7.03373440E+00	-3.20795090E+00	-1.10949520E+00	-9.20657290E-01
3.50000000E-02	-5.10370180E+01	-4.21610020E+01	-3.39957340E+01	-2.65729640E+01	-1.99310010E+01	-1.41175300E+01	-9.19456260E+00	-5.24835130E+00	-2.41406630E+00	-1.00886390E+00	-9.02281380E-01
4.00000000E-02	-4.05041610E+01	-3.33933500E+01	-2.68617640E+01	-2.09356450E+01	-1.56467400E+01	-1.10347150E+01	-7.15144360E+00	-4.06974760E+00	-1.90616670E+00	-9.63206750E-01	-8.84909760E-01
4.50000000E-02	-3.29964880E+01	-2.71507170E+01	-2.17894260E+01	-1.69348720E+01	-1.26140560E+01	-8.86084140E+00	-5.71977000E+00	-3.25400990E+00	-1.56718840E+00	-9.31663300E-01	-8.68312920E-01
5.00000000E-02	-2.74398190E+01	-2.25354330E+01	-1.80446650E+01	-1.39867800E+01	-1.03852130E+01	-7.26947270E+00	-4.67861110E+00	-2.66862690E+00	-1.33419730E+00	-9.06226500E-01	-8.52327790E-01
5.50000000E-02	-2.32018270E+01	-1.90193330E+01	-1.51958460E+01	-1.17483170E+01	-8.69742510E+00	-6.06931570E+00	-3.89881190E+00	-2.23646670E+00	-1.17103280E+00	-8.84220010E-01	-8.36833710E-01
6.00000000E-02	-1.98894020E+01	-1.62742200E+01	-1.29749190E+01	-1.00066170E+01	-7.38781010E+00	-5.14198480E+00	-3.30063760E+00	-1.91012360E+00	-1.05591800E+00	-8.64416230E-01	-8.21738490E-01
6.50000000E-02	-1.72470970E+01	-1.40869340E+01	-1.12078960E+01	-8.62361910E+00	-6.35084060E+00	-4.41090270E+00	-2.83264040E+00	-1.65915110E+00	-9.75600220E-01	-8.46144710E-01	-8.06969810E-01
7.00000000E-02	-1.51027330E+01	-1.23138650E+01	-9.77762890E+00	-7.50644420E+00	-5.51560170E+00	-3.82469090E+00	-2.46038920E+00	-1.46327300E+00	-9.21811300E-01	-8.28996470E-01	-7.92469600E-01
7.50000000E-02	-1.33366260E+01	-1.08552390E+01	-8.60277920E+00	-6.59065290E+00	-4.83294770E+00	-3.34780050E+00	-2.16012250E+00	-1.30857030E+00	-8.84683680E-01	-8.12702080E-01	-7.78190400E-01
8.00000000E-02	-1.18633620E+01	-9.63988570E+00	-7.62536320E+00	-5.83034730E+00	-4.26791300E+00	-2.95498040E+00	-1.91500680E+00	-1.18524070E+00	-8.56174980E-01	-7.97073750E-01	-7.64092740E-01
