1.00000000E-05	-1.06958870E+05	-9.51413130E+04	-8.34690710E+04	-7.19582600E+04	-6.06293530E+04	-4.95092900E+04	-3.86352540E+04	-2.80622230E+04	-1.78807590E+04	-8.27338590E+03	-2.05002260E+00
2.00000000E-05	-4.95150330E+04	-4.40437070E+04	-3.86396750E+04	-3.33104030E+04	-2.80653740E+04	-2.29170680E+04	-1.78827120E+04	-1.29877790E+04	-8.27424310E+03	-3.82673640E+03	-2.01569500E+00
3.00000000E-05	-3.15557250E+04	-2.80685260E+04	-2.46242280E+04	-2.12275920E+04	-1.78846650E+04	-1.46034060E+04	-1.13948010E+04	-8.27510030E+03	-5.27108290E+03	-2.43677260E+03	-1.99432250E+00
4.00000000E-05	-2.29221520E+04	-2.03887970E+04	-1.78866180E+04	-1.54190720E+04	-1.29905570E+04	-1.06068560E+04	-8.27595750E+03	-6.00967490E+03	-3.82748320E+03	-1.76868890E+03	-1.97851970E+00
5.00000000E-05	-1.78885700E+04	-1.59113400E+04	-1.39584470E+04	-1.20325920E+04	-1.01372090E+04	-8.27681470E+03	-6.45764730E+03	-4.68893460E+03	-2.98589250E+03	-1.37924540E+03	-1.96587110E+00
6.00000000E-05	-1.46081260E+04	-1.29933340E+04	-1.13984230E+04	-9.82560100E+03	-8.27767190E+03	-6.75832750E+03	-5.27266610E+03	-3.82823000E+03	-2.43745870E+03	-1.12548290E+03	-1.95526890E+00
7.00000000E-05	-1.23085600E+04	-1.09478380E+04	-9.60387450E+03	-8.27852910E+03	-6.97416640E+03	-5.69389920E+03	-4.44202630E+03	-3.22490860E+03	-2.05303920E+03	-9.47627060E+02	-1.94610870E+00
8.00000000E-05	-1.06113290E+04	-9.43813170E+03	-8.27938620E+03	-7.13669780E+03	-6.01210590E+03	-4.90829600E+03	-3.82897680E+03	-2.77963720E+03	-1.76933350E+03	-8.16379690E+02	-1.93802290E+00
9.00000000E-05	-9.30961410E+03	-8.28024340E+03	-7.26355610E+03	-6.26096120E+03	-5.27424930E+03	-4.30577770E+03	-3.35880300E+03	-2.43814480E+03	-1.55175750E+03	-7.15734460E+02	-1.93077060E+00
1.00000000E-04	-8.28110060E+03	-7.36537240E+03	-6.46093010E+03	-5.56902800E+03	-4.69125970E+03	-3.82972360E+03	-2.98731860E+03	-2.16833570E+03	-1.37985870E+03	-6.36225710E+02	-1.92418490E+00
2.00000000E-04	-3.83345770E+03	-3.40919290E+03	-2.99017080E+03	-2.57697500E+03	-2.17034790E+03	-1.77126730E+03	-1.38108530E+03	-1.00180640E+03	-6.36746630E+02	-2.92650030E+02	-1.87835360E+00
3.00000000E-04	-2.44294720E+03	-2.17236010E+03	-1.90512550E+03	-1.64161750E+03	-1.38231200E+03	-1.12783620E+03	-8.79058520E+02	-6.37267550E+02	-4.04600230E+02	-1.85422450E+02	-1.84929830E+00
4.00000000E-04	-1.77449020E+03	-1.57779260E+03	-1.38353860E+03	-1.19200140E+03	-1.00352870E+03	-8.18579280E+02	-6.37788460E+02	-4.62100660E+02	-2.93085280E+02	-1.33963200E+02	-1.82754080E+00
5.00000000E-04	-1.38476520E+03	-1.23115400E+03	-1.07945620E+03	-9.29886350E+02	-7.82717290E+02	-6.38309370E+02	-4.97162150E+02	-3.60019090E+02	-2.28118360E+02	-1.04012280E+02	-1.80995020E+00
6.00000000E-04	-1.13077780E+03	-1.00525100E+03	-8.81292150E+02	-7.59077160E+02	-6.38830280E+02	-5.20847650E+02	-4.05540270E+02	-2.93520520E+02	-1.85810470E+02	-8.45261160E+01	-1.79508070E+00
7.00000000E-04	-9.52735260E+02	-8.46898650E+02	-7.42387590E+02	-6.39351180E+02	-5.37979420E+02	-4.38523470E+02	-3.41332170E+02	-2.46925950E+02	-1.56175230E+02	-7.08897240E+01	-1.78213910E+00
8.00000000E-04	-8.21328700E+02	-7.30027080E+02	-6.39872080E+02	-5.50992920E+02	-4.63554360E+02	-3.77774340E+02	-2.93955760E+02	-2.12551160E+02	-1.34318910E+02	-6.08423510E+01	-1.77064060E+00
9.00000000E-04	-7.20544990E+02	-6.40392970E+02	-5.61250300E+02	-4.83230940E+02	-4.06480290E+02	-3.31190750E+02	-2.57630020E+02	-1.86198480E+02	-1.17568500E+02	-5.31495630E+01	-1.76026640E+00
1.00000000E-03	-6.40913860E+02	-5.69572810E+02	-4.99132610E+02	-4.29695160E+02	-3.61390540E+02	-2.94390990E+02	-2.28936350E+02	-1.65385770E+02	-1.04343590E+02	-4.70817530E+01	-1.75079460E+00
