1.00000000E-05	-1.58924000E+02	-1.49860370E+02	-1.40338610E+02	-1.30273290E+02	-1.19547900E+02	-1.07996150E+02	-9.53653420E+01	-8.12353240E+01	-6.48001860E+01	-4.40305130E+01	-5.14099930E+00
2.00000000E-05	-1.08155980E+02	-1.01980220E+02	-9.54929860E+01	-8.86362340E+01	-8.13308190E+01	-7.34637930E+01	-6.48635880E+01	-5.52451020E+01	-4.40619270E+01	-2.99407880E+01	-4.96230350E+00
3.00000000E-05	-8.63618680E+01	-8.14263140E+01	-7.62423040E+01	-7.07635560E+01	-6.49269900E+01	-5.86425980E+01	-5.17737130E+01	-4.40933410E+01	-3.51668350E+01	-2.39039650E+01	-4.85448800E+00
4.00000000E-05	-7.36226700E+01	-6.94123270E+01	-6.49903910E+01	-6.03174670E+01	-5.53398790E+01	-4.99810510E+01	-4.41247550E+01	-3.75780450E+01	-2.99718080E+01	-2.03820770E+01	-4.77641110E+00
5.00000000E-05	-6.50537910E+01	-6.13314400E+01	-5.74223090E+01	-5.32916460E+01	-4.88921070E+01	-4.41561670E+01	-3.89813740E+01	-3.31977390E+01	-2.64803710E+01	-1.80176980E+01	-4.71490030E+00
6.00000000E-05	-5.88007630E+01	-5.54346530E+01	-5.18998860E+01	-4.81651010E+01	-4.41875800E+01	-3.99064180E+01	-3.52292310E+01	-3.00028280E+01	-2.39346890E+01	-1.62956880E+01	-4.66400230E+00
7.00000000E-05	-5.39871300E+01	-5.08953610E+01	-4.76488970E+01	-4.42189920E+01	-4.05664960E+01	-3.66356040E+01	-3.23417030E+01	-2.75445610E+01	-2.19766630E+01	-1.49726850E+01	-4.62050490E+00
8.00000000E-05	-5.01386250E+01	-4.72662760E+01	-4.42504040E+01	-4.10643550E+01	-3.76718370E+01	-3.40211310E+01	-3.00338460E+01	-2.55801390E+01	-2.04125540E+01	-1.39170520E+01	-4.58247270E+00
9.00000000E-05	-4.69736460E+01	-4.42818150E+01	-4.14556560E+01	-3.84702390E+01	-3.52916240E+01	-3.18714590E+01	-2.81364810E+01	-2.39654120E+01	-1.91273460E+01	-1.30506620E+01	-4.54864730E+00
1.00000000E-04	-4.43132260E+01	-4.17731920E+01	-3.91065670E+01	-3.62898700E+01	-3.32911410E+01	-3.00648630E+01	-2.65420950E+01	-2.26087740E+01	-1.80479570E+01	-1.23238810E+01	-4.51816350E+00
